accession,assembly,biological_replicates,file_format,file_size,output_type,status,url,organism,cell_line,target
ENCFF752EHL,hg19,"[1, 2]",bigWig,2021095610,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/6b7e379b-78ee-4b59-8835-82b7e03e9cea/ENCFF752EHL.bigWig,human,HEK293,eGFP-RBAK
ENCFF165QYW,hg19,"[1, 3]",bigWig,2020156191,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/11/a46f4db6-67e1-413d-9761-a7b7643a75e0/ENCFF165QYW.bigWig,human,K562,TRIM28
ENCFF739MHD,hg19,"[1, 2]",bigWig,2019200449,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/fa5ea230-2bfb-42ed-bc2b-38fc4845399e/ENCFF739MHD.bigWig,human,K562,CDC5L
ENCFF773XHL,hg19,"[3, 4]",bigWig,2017680529,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/23c983ce-c05c-4fba-92cf-dc41b17fad15/ENCFF773XHL.bigWig,human,MCF-7,ZKSCAN1
ENCFF348YUO,hg19,"[1, 2]",bigWig,2017661496,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/6b52a4ee-51a2-4718-803a-a62828a95a5e/ENCFF348YUO.bigWig,human,K562,SMARCE1
ENCFF475AXY,hg19,"[1, 2]",bigWig,2017087289,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/bdaa8c7e-f8c9-445e-ac67-6918bee01832/ENCFF475AXY.bigWig,human,MCF-7,SP1
ENCFF428RHZ,hg19,"[1, 2]",bigWig,2015834994,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/32d00eed-39bb-44b9-a78b-6c36a7e387de/ENCFF428RHZ.bigWig,human,HEK293,eGFP-ZNF138
ENCFF195LUJ,hg19,"[1, 2]",bigWig,2012696326,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/03/8e53aef8-325f-45ce-b9a1-539cb8cb3bde/ENCFF195LUJ.bigWig,human,MCF-7,TARDBP
ENCFF959WUN,hg19,"[1, 2]",bigWig,2012141359,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/fc07a9cd-7928-4ae7-a34d-fe2069d4c6f5/ENCFF959WUN.bigWig,human,HEK293,eGFP-ZBTB10
ENCFF813NWF,hg19,"[2, 3]",bigWig,2011199737,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/9740eff2-db1d-447d-9a7e-f424634132c1/ENCFF813NWF.bigWig,human,A549,RFX5
ENCFF956HKO,hg19,"[1, 2]",bigWig,2010748579,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/05/2086c5a1-cf25-4b4a-a6fe-6deccbee22fa/ENCFF956HKO.bigWig,human,MCF-7,MAFK
ENCFF868UXP,hg19,"[1, 2]",bigWig,2009870110,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/5ecc176d-224e-4675-a91d-bb62c6756d18/ENCFF868UXP.bigWig,human,K562,NR3C1
ENCFF955GAW,hg19,"[1, 2]",bigWig,2009307239,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/4c56b92f-2737-42f3-825f-191263f3d5f4/ENCFF955GAW.bigWig,human,MCF-7,ZNF444
ENCFF972MUU,hg19,"[1, 2]",bigWig,2009232325,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/e60689df-e314-4d81-8990-f81293586d8e/ENCFF972MUU.bigWig,human,K562,ZNF407
ENCFF389ZEM,hg19,"[1, 2]",bigWig,2008589496,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/05/ac84baba-2943-4b98-bc90-23ff1e66a94c/ENCFF389ZEM.bigWig,human,K562,GABPB1
ENCFF046VUF,hg19,"[1, 2]",bigWig,2007795405,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/24/5a113058-c1cb-4103-af1e-c01ec3a10ffd/ENCFF046VUF.bigWig,human,MCF-7,SMARCE1
ENCFF333XLP,hg19,"[2, 3]",bigWig,2006591594,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/04/18/de0a0227-7f61-4210-8741-df3de2da1a6a/ENCFF333XLP.bigWig,human,HEK293,eGFP-ZNF37A
ENCFF117GOI,hg19,"[1, 2]",bigWig,2005642069,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/dbdb1cff-5941-40b6-b8d9-da92ded06394/ENCFF117GOI.bigWig,human,HEK293,eGFP-GLI2
ENCFF167WPQ,hg19,"[1, 2]",bigWig,2002297645,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/8c93f4b0-30b9-41d6-b99e-1e703b69c8dd/ENCFF167WPQ.bigWig,human,GM12878,E4F1
ENCFF535BIX,hg19,"[1, 2]",bigWig,2001610219,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/bb386da0-acc5-4733-ad55-49597db36c07/ENCFF535BIX.bigWig,human,HEK293,eGFP-GLIS2
ENCFF703NOB,hg19,"[1, 2]",bigWig,2001536299,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/8d8fe0a6-88bd-48eb-969a-4ca53107779a/ENCFF703NOB.bigWig,human,K562,ATF4
ENCFF935XHX,hg19,"[3, 4]",bigWig,1997459496,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/a2f98664-0f7a-43be-8e94-99d5395222db/ENCFF935XHX.bigWig,human,K562,MITF
ENCFF427LVI,hg19,"[1, 2]",bigWig,1997358459,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/27/53393259-8272-472b-9cbd-e193b3e55345/ENCFF427LVI.bigWig,human,HEK293,eGFP-ZBTB12
ENCFF296DJJ,hg19,"[1, 2]",bigWig,1995481001,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/c3a1deef-1d9f-4650-8c39-2e397b2fe6b2/ENCFF296DJJ.bigWig,human,HEK293,eGFP-ZNF175
ENCFF023ENJ,hg19,"[1, 2]",bigWig,1995177930,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/f02099a9-27ec-45ee-98f1-75be4e58d7fe/ENCFF023ENJ.bigWig,human,MCF-7,MLLT1
ENCFF605EFM,hg19,"[1, 2]",bigWig,1995133038,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/4d47654a-860c-4784-8038-c4d9ae7ed468/ENCFF605EFM.bigWig,human,MCF-7,E4F1
ENCFF404FMP,hg19,"[1, 2]",bigWig,1995095461,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/108cda08-1aa3-430b-92c0-bce3046d62b1/ENCFF404FMP.bigWig,human,MCF-7,NONO
ENCFF964JLQ,hg19,"[1, 2]",bigWig,1995027668,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/05/12/70e15655-ca0e-4d9e-9fe4-56d99185068b/ENCFF964JLQ.bigWig,human,GM12878,ZSCAN29
ENCFF092WDH,hg19,"[1, 2]",bigWig,1994724545,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/ae9be81d-fbc9-4cfb-bc19-074956004403/ENCFF092WDH.bigWig,human,K562,E2F8
ENCFF738DOC,hg19,"[2, 3]",bigWig,1994469124,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/04/07/e73cf880-151d-48a0-9fca-eb4f74162187/ENCFF738DOC.bigWig,human,HEK293,eGFP-ZNF629
ENCFF099RXK,hg19,"[1, 2]",bigWig,1993607075,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/d03c18d0-8565-49a6-9ebf-79c7f90cf4a1/ENCFF099RXK.bigWig,human,HEK293,eGFP-ZSCAN16
ENCFF184PLB,hg19,"[3, 4]",bigWig,1993191169,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/02/f6f3e52e-9753-4700-ad86-1bee0d5ece2b/ENCFF184PLB.bigWig,human,GM12878,BACH1
ENCFF748AXA,hg19,"[2, 3]",bigWig,1991884917,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/08/2c31c187-ff14-4ea8-a529-d156eed0a3a7/ENCFF748AXA.bigWig,human,HEK293,eGFP-PRDM4
ENCFF036WGZ,hg19,"[1, 2]",bigWig,1990599793,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/03/15/2ab119e9-9032-4dc3-b1fc-3d5debe7483d/ENCFF036WGZ.bigWig,human,K562,BRD9
ENCFF622TBV,hg19,"[1, 2]",bigWig,1989901723,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/26/9fd5294a-1adf-42b1-b6d4-d4f64fdeab8e/ENCFF622TBV.bigWig,human,K562,NRF1
ENCFF020WWC,hg19,"[1, 2]",bigWig,1989702371,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/3a0f587f-abce-427e-abae-0fa24d41510a/ENCFF020WWC.bigWig,human,HEK293,eGFP-ZFP69B
ENCFF722ATK,hg19,"[1, 2]",bigWig,1988851172,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/6eea9e16-40a4-4191-a043-046a6d471a50/ENCFF722ATK.bigWig,human,HEK293,eGFP-ZNF157
ENCFF604PGC,hg19,"[2, 3]",bigWig,1988797045,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/06/21/e270e5a8-363c-440f-b9e3-e8a6f9c06ec1/ENCFF604PGC.bigWig,human,HEK293,eGFP-ZNF677
ENCFF414YAD,hg19,"[1, 2]",bigWig,1987766599,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/784aa552-f321-4bd0-a3bd-f544048e87a1/ENCFF414YAD.bigWig,human,HEK293,eGFP-ZNF155
ENCFF882ZUY,hg19,"[1, 2]",bigWig,1986864109,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/9d6a6184-cdeb-4883-a950-4ffe7bab4895/ENCFF882ZUY.bigWig,human,K562,ZBTB40
ENCFF623GLE,hg19,"[1, 2]",bigWig,1986467041,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/4a47ea1e-522d-4f03-be37-ad06435c41ae/ENCFF623GLE.bigWig,human,K562,eGFP-ZNF740
ENCFF455OZX,hg19,"[1, 2]",bigWig,1986032014,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/13/2a800c2b-4c06-4eef-a3d0-0cc3e16ea234/ENCFF455OZX.bigWig,human,HEK293,eGFP-SALL1
ENCFF963YVX,hg19,"[1, 2]",bigWig,1984827323,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/f8186a16-d918-48eb-9a6e-80c3329d1aca/ENCFF963YVX.bigWig,human,K562,ELF1
ENCFF782HQW,hg19,"[1, 2]",bigWig,1984764532,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/3ed6b542-8ea3-4080-808b-de118d1939f7/ENCFF782HQW.bigWig,human,HEK293,eGFP-FEZF1
ENCFF289EEL,hg19,"[1, 2]",bigWig,1984008773,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/96146fe7-8a39-45e3-84e0-51e2ca663035/ENCFF289EEL.bigWig,human,HEK293,eGFP-ZBTB7A
ENCFF213GFQ,hg19,"[2, 3]",bigWig,1982074388,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/12/02/ea0ab730-9c0c-45d8-bd31-d82082c2bf91/ENCFF213GFQ.bigWig,human,HEK293,eGFP-ZNF626
ENCFF673WUS,hg19,"[1, 2]",bigWig,1981862957,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/00b7015f-7a03-4bfe-95a3-4ac8b65a4531/ENCFF673WUS.bigWig,human,K562,SNIP1
ENCFF957LKR,hg19,"[2, 3]",bigWig,1979847779,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/c9d489cd-3ff4-4372-bf1e-a7d3ce5bb436/ENCFF957LKR.bigWig,human,K562,PYGO2
ENCFF441OOU,hg19,"[1, 2]",bigWig,1979684418,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/01/30/9775cbb3-fbce-4739-abc9-d7bf08219e24/ENCFF441OOU.bigWig,human,K562,GTF2F1
ENCFF409XLD,hg19,"[1, 2]",bigWig,1977711664,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/2066a18b-80a1-4e28-9e07-aea34234362e/ENCFF409XLD.bigWig,human,HEK293,eGFP-ZNF623
ENCFF769TNU,hg19,"[1, 2]",bigWig,1975946231,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/e84168e0-a595-45c7-a6ec-639b1dbad7d2/ENCFF769TNU.bigWig,human,HEK293,eGFP-ZSCAN18
ENCFF849JIL,hg19,"[1, 2]",bigWig,1974949361,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/6db8f4cb-1d31-4b79-ba02-6214dd6b0498/ENCFF849JIL.bigWig,human,HEK293,eGFP-ZBTB48
ENCFF876JSE,hg19,"[1, 2]",bigWig,1973676776,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/4c58be5c-9e0a-4ded-8f11-73c7eab5206b/ENCFF876JSE.bigWig,human,K562,NCOA1
ENCFF207EAV,hg19,"[1, 2]",bigWig,1973325212,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/47570b3f-45db-4c38-9cbd-43c6de9414ef/ENCFF207EAV.bigWig,human,HEK293,eGFP-ZNF704
ENCFF527LIL,hg19,"[1, 2]",bigWig,1972633880,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/27/7c9c9ff4-6471-40ac-87ce-7fecb0754087/ENCFF527LIL.bigWig,human,HEK293,eGFP-ZNF331
ENCFF396BHS,hg19,"[1, 2]",bigWig,1971539096,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/7d5879cb-8e71-4992-99ee-8d36839cf30d/ENCFF396BHS.bigWig,human,HEK293,eGFP-ZNF658
ENCFF095FYI,hg19,"[1, 2]",bigWig,1971364847,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/bfbc978f-5b66-4613-ae94-c468f0a16aae/ENCFF095FYI.bigWig,human,HEK293,eGFP-PATZ1
ENCFF994UYB,hg19,"[1, 2]",bigWig,1970864800,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/27/c24cee3c-c933-4e40-a39d-67a4af883df7/ENCFF994UYB.bigWig,human,HEK293,eGFP-ZNF529
ENCFF635LQF,hg19,"[1, 3]",bigWig,1970445782,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/03408467-3955-4c52-b08d-d619fdd65992/ENCFF635LQF.bigWig,human,MCF-7,ELK1
ENCFF396ZVZ,hg19,"[1, 2]",bigWig,1969121674,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/c9914dde-ce4f-428f-9e5d-a77e1c549740/ENCFF396ZVZ.bigWig,human,MCF-7,ZNF207
ENCFF889DJS,hg19,"[1, 2]",bigWig,1969061740,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/453b8d6c-aa02-4c6b-b572-7366d3278a00/ENCFF889DJS.bigWig,human,HEK293,eGFP-WT1
ENCFF203SUX,hg19,"[1, 2]",bigWig,1968070243,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/90834e81-dd7d-41db-b1ce-466571092c45/ENCFF203SUX.bigWig,human,HEK293,eGFP-ZNF223
ENCFF823NXK,hg19,"[1, 2]",bigWig,1965510095,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/8be70665-6df8-4bc9-a5d3-484a0d6decc2/ENCFF823NXK.bigWig,human,HEK293,eGFP-ZFP64
ENCFF461LTA,hg19,"[1, 2]",bigWig,1964023096,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/03/c3097918-89d1-42bb-8a05-dcb2117798e2/ENCFF461LTA.bigWig,human,K562,EGR1
ENCFF197DOE,hg19,"[1, 2]",bigWig,1962987419,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/4c3e3b07-aebe-4bdf-b10d-b32631a4d238/ENCFF197DOE.bigWig,human,HEK293,eGFP-ZNF664
ENCFF299JKF,hg19,"[1, 2]",bigWig,1958460290,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/d9a07150-3579-4c13-9cf6-59ed729e1126/ENCFF299JKF.bigWig,human,HEK293,eGFP-ZNF707
ENCFF264KEG,hg19,"[1, 2]",bigWig,1956949538,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/40174cb2-85e8-41d5-b7d9-86484f32053e/ENCFF264KEG.bigWig,human,MCF-7,NEUROD1
ENCFF141RRR,hg19,"[1, 2]",bigWig,1955728784,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/87591858-4bd0-4d50-ba42-fadc6d58c1e7/ENCFF141RRR.bigWig,human,HEK293,eGFP-ZNF140
ENCFF998YNI,hg19,"[1, 2]",bigWig,1954691539,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/bcc33e03-c10c-4cb6-b9a6-48b860fb74cf/ENCFF998YNI.bigWig,human,HEK293,eGFP-ZNF202
ENCFF532QDR,hg19,"[1, 2]",bigWig,1953711276,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/8a1c38eb-d8b3-440b-97c4-4d1112f33296/ENCFF532QDR.bigWig,human,K562,RAD51
ENCFF617UEO,hg19,"[1, 2]",bigWig,1953372130,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/5c814354-9c72-451c-8a45-d415f0153cc6/ENCFF617UEO.bigWig,human,K562,TAL1
ENCFF948XLP,hg19,"[1, 2]",bigWig,1953210304,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/4e9a1f47-b56d-4f2b-b001-dd31ccb94862/ENCFF948XLP.bigWig,human,HEK293,eGFP-ZNF493
ENCFF708FMD,hg19,"[1, 2]",bigWig,1952957808,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/5bd884b6-a418-4720-b88c-cc83024fb57f/ENCFF708FMD.bigWig,human,MCF-7,MTA3
ENCFF890GPN,hg19,"[1, 2]",bigWig,1952333740,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/0af6de00-1c1a-438a-83d5-8c14b86e3033/ENCFF890GPN.bigWig,human,HEK293,eGFP-MYNN
ENCFF944TUZ,hg19,"[1, 2]",bigWig,1952257049,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/90281ee4-4985-4a33-aa7e-97ba7264df1f/ENCFF944TUZ.bigWig,human,HEK293,eGFP-ZNF76
ENCFF840VMR,hg19,"[1, 2]",bigWig,1951786859,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/30b12ea2-e8fe-4f52-80f8-608088d57d31/ENCFF840VMR.bigWig,human,HEK293,eGFP-ZNF514
ENCFF907VUB,hg19,"[1, 2]",bigWig,1950371314,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/e5b956cd-2feb-4b7b-8ce2-f47290f7983e/ENCFF907VUB.bigWig,human,HEK293,eGFP-REST
ENCFF263GRB,hg19,"[1, 2]",bigWig,1949752329,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/f12c54de-3f3b-4ac1-b12c-e48a1fb38481/ENCFF263GRB.bigWig,human,HEK293,eGFP-BCL11B
ENCFF905ZIF,hg19,"[1, 2]",bigWig,1948498826,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/22/e551b2d9-0ff0-43a3-a358-afacace06c34/ENCFF905ZIF.bigWig,human,K562,PHF20
ENCFF741INH,hg19,"[1, 2]",bigWig,1947758413,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/74124d5f-4138-4433-bc41-095e2d0fe457/ENCFF741INH.bigWig,human,K562,eGFP-GTF2A2
ENCFF348UKA,hg19,"[1, 2]",bigWig,1946562886,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/3a649162-3ede-48ec-8e1e-314453ecd284/ENCFF348UKA.bigWig,human,K562,POLR2A
ENCFF707RVS,hg19,"[1, 2]",bigWig,1945967308,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/1e6a6907-103e-4130-96d8-984425a022ae/ENCFF707RVS.bigWig,human,HEK293,eGFP-ZNF133
ENCFF457KBP,hg19,"[1, 2]",bigWig,1945908967,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/13b3a2e7-7c01-4648-8689-e001d20c0f16/ENCFF457KBP.bigWig,human,HEK293,eGFP-ZNF324
ENCFF862BEF,hg19,"[1, 2]",bigWig,1944875687,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/ac41ee46-2186-4eef-998b-bf70b8c16fc7/ENCFF862BEF.bigWig,human,MCF-7,ZNF592
ENCFF672MRZ,hg19,"[1, 2]",bigWig,1941536703,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/389e7f0d-98e1-44f3-a472-04543b0e1252/ENCFF672MRZ.bigWig,human,HEK293,eGFP-ZNF580
ENCFF166EHL,hg19,"[1, 2]",bigWig,1938410686,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/38635aea-4925-4ad8-be18-4bce9e57f016/ENCFF166EHL.bigWig,human,HEK293,eGFP-OVOL3
ENCFF502TYR,hg19,"[1, 2]",bigWig,1935322188,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/27/20709bc9-8164-4c2a-ae63-d372313b0881/ENCFF502TYR.bigWig,human,A549,KDM1A
ENCFF994LGW,hg19,"[1, 2]",bigWig,1935185718,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/20aa6a7d-1c8f-4dd9-92c6-2e9d9289fa3c/ENCFF994LGW.bigWig,human,HEK293,eGFP-KLF8
ENCFF685ZXF,hg19,"[1, 2]",bigWig,1934992895,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/38ec91bf-d3f1-43c6-8701-7e89f229906a/ENCFF685ZXF.bigWig,human,K562,POLR2B
ENCFF772JEF,hg19,"[1, 2]",bigWig,1934700325,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/5ab393a0-57f4-42ab-8577-ebb860acbc3e/ENCFF772JEF.bigWig,human,MCF-7,SNIP1
ENCFF274RCD,hg19,"[1, 2]",bigWig,1934055432,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/26/f4f2a428-00de-4f5e-a18e-496be12577e3/ENCFF274RCD.bigWig,human,K562,CREB3L1
ENCFF389ZFU,hg19,"[1, 2]",bigWig,1934051946,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/0ca2f92e-c0bb-4db8-92df-77cf5c46cebd/ENCFF389ZFU.bigWig,human,GM12878,RELB
ENCFF742MPM,hg19,"[1, 2]",bigWig,1933823298,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/429c0a4c-7f96-439c-aaaf-a7f323a6dd92/ENCFF742MPM.bigWig,human,HEK293,eGFP-ZNF34
ENCFF067XJH,hg19,"[1, 2]",bigWig,1930903631,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/09/e43392ea-6fe3-4991-829c-3b6a71c69d85/ENCFF067XJH.bigWig,human,HEK293,eGFP-ZNF404
ENCFF727FBN,hg19,"[1, 2]",bigWig,1930708291,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/5ee649c4-e041-4fef-8f10-e73f7d7643c6/ENCFF727FBN.bigWig,human,HEK293,eGFP-ZNF558
ENCFF142PIL,hg19,"[1, 2]",bigWig,1929613088,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/7e01e601-f08c-403f-bb97-2bb4bfb212cf/ENCFF142PIL.bigWig,human,HEK293,eGFP-ZNF423
ENCFF523FZZ,hg19,"[1, 2]",bigWig,1927597948,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/197f3eba-412d-41a3-8b55-2f4d3199434d/ENCFF523FZZ.bigWig,human,HEK293,eGFP-ZNF239
ENCFF737OND,hg19,"[1, 2]",bigWig,1926798710,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/c2e2d5aa-a4ca-4534-a1e5-ece4f4090825/ENCFF737OND.bigWig,human,HEK293,eGFP-ZNF639
ENCFF298MWZ,hg19,"[1, 2]",bigWig,1924588544,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/8916410a-633c-477d-a86f-d4ce32b7dcf3/ENCFF298MWZ.bigWig,human,HEK293,eGFP-KLF9
ENCFF212NWU,hg19,"[1, 2]",bigWig,1921876324,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/c0fb5301-40b6-4e56-88ae-2814a9842a84/ENCFF212NWU.bigWig,human,K562,eGFP-CEBPB
ENCFF413YVT,hg19,"[1, 2]",bigWig,1918740247,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/feaf730f-96fd-40d1-985c-06bad3433bbb/ENCFF413YVT.bigWig,human,HEK293,eGFP-ZNF791
ENCFF563KAU,hg19,"[3, 4]",bigWig,1915270228,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/330639a2-e53d-4b36-b92c-e0aba512b026/ENCFF563KAU.bigWig,human,K562,ZBTB33
ENCFF852WRN,hg19,"[1, 2]",bigWig,1908245620,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/129e2354-87df-49a0-a0bd-df98535d58a5/ENCFF852WRN.bigWig,human,K562,FOXK2
ENCFF178SOL,hg19,"[1, 2]",bigWig,1907469685,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/03/1881fa1a-35f2-46ef-a17f-67e6663b98de/ENCFF178SOL.bigWig,human,MCF-7,ZBTB1
ENCFF399VJI,hg19,"[1, 3]",bigWig,1907119418,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/09/f6ce2d29-d547-407b-8bbe-b1df8e389d42/ENCFF399VJI.bigWig,human,HEK293,eGFP-REPIN1
ENCFF733OPZ,hg19,"[3, 4]",bigWig,1906666723,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/c071f0d0-72f2-43f4-8e01-31b2cda0e1a1/ENCFF733OPZ.bigWig,human,MCF-7,RCOR1
