accession,assembly,biological_replicates,file_format,file_size,output_type,status,url,organism,cell_line,target
ENCFF427LVI,hg19,"[1, 2]",bigWig,1997358459,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/27/53393259-8272-472b-9cbd-e193b3e55345/ENCFF427LVI.bigWig,human,HEK293,eGFP-ZBTB12
ENCFF296DJJ,hg19,"[1, 2]",bigWig,1995481001,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/c3a1deef-1d9f-4650-8c39-2e397b2fe6b2/ENCFF296DJJ.bigWig,human,HEK293,eGFP-ZNF175
ENCFF023ENJ,hg19,"[1, 2]",bigWig,1995177930,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/06/13/f02099a9-27ec-45ee-98f1-75be4e58d7fe/ENCFF023ENJ.bigWig,human,MCF-7,MLLT1
ENCFF404FMP,hg19,"[1, 2]",bigWig,1995095461,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/108cda08-1aa3-430b-92c0-bce3046d62b1/ENCFF404FMP.bigWig,human,MCF-7,NONO
ENCFF964JLQ,hg19,"[1, 2]",bigWig,1995027668,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/05/12/70e15655-ca0e-4d9e-9fe4-56d99185068b/ENCFF964JLQ.bigWig,human,GM12878,ZSCAN29
ENCFF092WDH,hg19,"[1, 2]",bigWig,1994724545,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/ae9be81d-fbc9-4cfb-bc19-074956004403/ENCFF092WDH.bigWig,human,K562,E2F8
ENCFF738DOC,hg19,"[2, 3]",bigWig,1994469124,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/04/07/e73cf880-151d-48a0-9fca-eb4f74162187/ENCFF738DOC.bigWig,human,HEK293,eGFP-ZNF629
ENCFF099RXK,hg19,"[1, 2]",bigWig,1993607075,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/d03c18d0-8565-49a6-9ebf-79c7f90cf4a1/ENCFF099RXK.bigWig,human,HEK293,eGFP-ZSCAN16
ENCFF184PLB,hg19,"[3, 4]",bigWig,1993191169,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/02/f6f3e52e-9753-4700-ad86-1bee0d5ece2b/ENCFF184PLB.bigWig,human,GM12878,BACH1
ENCFF036WGZ,hg19,"[1, 2]",bigWig,1990599793,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/03/15/2ab119e9-9032-4dc3-b1fc-3d5debe7483d/ENCFF036WGZ.bigWig,human,K562,BRD9
ENCFF622TBV,hg19,"[1, 2]",bigWig,1989901723,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/26/9fd5294a-1adf-42b1-b6d4-d4f64fdeab8e/ENCFF622TBV.bigWig,human,K562,NRF1
ENCFF020WWC,hg19,"[1, 2]",bigWig,1989702371,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/3a0f587f-abce-427e-abae-0fa24d41510a/ENCFF020WWC.bigWig,human,HEK293,eGFP-ZFP69B
ENCFF722ATK,hg19,"[1, 2]",bigWig,1988851172,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/6eea9e16-40a4-4191-a043-046a6d471a50/ENCFF722ATK.bigWig,human,HEK293,eGFP-ZNF157
ENCFF604PGC,hg19,"[2, 3]",bigWig,1988797045,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/06/21/e270e5a8-363c-440f-b9e3-e8a6f9c06ec1/ENCFF604PGC.bigWig,human,HEK293,eGFP-ZNF677
ENCFF414YAD,hg19,"[1, 2]",bigWig,1987766599,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/784aa552-f321-4bd0-a3bd-f544048e87a1/ENCFF414YAD.bigWig,human,HEK293,eGFP-ZNF155
ENCFF882ZUY,hg19,"[1, 2]",bigWig,1986864109,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/9d6a6184-cdeb-4883-a950-4ffe7bab4895/ENCFF882ZUY.bigWig,human,K562,ZBTB40
ENCFF623GLE,hg19,"[1, 2]",bigWig,1986467041,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/4a47ea1e-522d-4f03-be37-ad06435c41ae/ENCFF623GLE.bigWig,human,K562,eGFP-ZNF740
ENCFF782HQW,hg19,"[1, 2]",bigWig,1984764532,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/3ed6b542-8ea3-4080-808b-de118d1939f7/ENCFF782HQW.bigWig,human,HEK293,eGFP-FEZF1
ENCFF289EEL,hg19,"[1, 2]",bigWig,1984008773,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/96146fe7-8a39-45e3-84e0-51e2ca663035/ENCFF289EEL.bigWig,human,HEK293,eGFP-ZBTB7A
ENCFF213GFQ,hg19,"[2, 3]",bigWig,1982074388,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/12/02/ea0ab730-9c0c-45d8-bd31-d82082c2bf91/ENCFF213GFQ.bigWig,human,HEK293,eGFP-ZNF626
ENCFF673WUS,hg19,"[1, 2]",bigWig,1981862957,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/00b7015f-7a03-4bfe-95a3-4ac8b65a4531/ENCFF673WUS.bigWig,human,K562,SNIP1
ENCFF957LKR,hg19,"[2, 3]",bigWig,1979847779,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/c9d489cd-3ff4-4372-bf1e-a7d3ce5bb436/ENCFF957LKR.bigWig,human,K562,PYGO2
ENCFF441OOU,hg19,"[1, 2]",bigWig,1979684418,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/01/30/9775cbb3-fbce-4739-abc9-d7bf08219e24/ENCFF441OOU.bigWig,human,K562,GTF2F1
ENCFF409XLD,hg19,"[1, 2]",bigWig,1977711664,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/2066a18b-80a1-4e28-9e07-aea34234362e/ENCFF409XLD.bigWig,human,HEK293,eGFP-ZNF623
ENCFF769TNU,hg19,"[1, 2]",bigWig,1975946231,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/e84168e0-a595-45c7-a6ec-639b1dbad7d2/ENCFF769TNU.bigWig,human,HEK293,eGFP-ZSCAN18
ENCFF876JSE,hg19,"[1, 2]",bigWig,1973676776,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/4c58be5c-9e0a-4ded-8f11-73c7eab5206b/ENCFF876JSE.bigWig,human,K562,NCOA1
ENCFF527LIL,hg19,"[1, 2]",bigWig,1972633880,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/27/7c9c9ff4-6471-40ac-87ce-7fecb0754087/ENCFF527LIL.bigWig,human,HEK293,eGFP-ZNF331
ENCFF095FYI,hg19,"[1, 2]",bigWig,1971364847,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/bfbc978f-5b66-4613-ae94-c468f0a16aae/ENCFF095FYI.bigWig,human,HEK293,eGFP-PATZ1
ENCFF994UYB,hg19,"[1, 2]",bigWig,1970864800,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/27/c24cee3c-c933-4e40-a39d-67a4af883df7/ENCFF994UYB.bigWig,human,HEK293,eGFP-ZNF529
ENCFF396ZVZ,hg19,"[1, 2]",bigWig,1969121674,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/c9914dde-ce4f-428f-9e5d-a77e1c549740/ENCFF396ZVZ.bigWig,human,MCF-7,ZNF207
ENCFF889DJS,hg19,"[1, 2]",bigWig,1969061740,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/453b8d6c-aa02-4c6b-b572-7366d3278a00/ENCFF889DJS.bigWig,human,HEK293,eGFP-WT1
ENCFF823NXK,hg19,"[1, 2]",bigWig,1965510095,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/8be70665-6df8-4bc9-a5d3-484a0d6decc2/ENCFF823NXK.bigWig,human,HEK293,eGFP-ZFP64
ENCFF461LTA,hg19,"[1, 2]",bigWig,1964023096,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/03/c3097918-89d1-42bb-8a05-dcb2117798e2/ENCFF461LTA.bigWig,human,K562,EGR1
ENCFF197DOE,hg19,"[1, 2]",bigWig,1962987419,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/4c3e3b07-aebe-4bdf-b10d-b32631a4d238/ENCFF197DOE.bigWig,human,HEK293,eGFP-ZNF664
ENCFF299JKF,hg19,"[1, 2]",bigWig,1958460290,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/d9a07150-3579-4c13-9cf6-59ed729e1126/ENCFF299JKF.bigWig,human,HEK293,eGFP-ZNF707
ENCFF264KEG,hg19,"[1, 2]",bigWig,1956949538,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/40174cb2-85e8-41d5-b7d9-86484f32053e/ENCFF264KEG.bigWig,human,MCF-7,NEUROD1
ENCFF141RRR,hg19,"[1, 2]",bigWig,1955728784,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/87591858-4bd0-4d50-ba42-fadc6d58c1e7/ENCFF141RRR.bigWig,human,HEK293,eGFP-ZNF140
ENCFF998YNI,hg19,"[1, 2]",bigWig,1954691539,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/bcc33e03-c10c-4cb6-b9a6-48b860fb74cf/ENCFF998YNI.bigWig,human,HEK293,eGFP-ZNF202
ENCFF532QDR,hg19,"[1, 2]",bigWig,1953711276,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/8a1c38eb-d8b3-440b-97c4-4d1112f33296/ENCFF532QDR.bigWig,human,K562,RAD51
ENCFF617UEO,hg19,"[1, 2]",bigWig,1953372130,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/5c814354-9c72-451c-8a45-d415f0153cc6/ENCFF617UEO.bigWig,human,K562,TAL1
ENCFF948XLP,hg19,"[1, 2]",bigWig,1953210304,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/4e9a1f47-b56d-4f2b-b001-dd31ccb94862/ENCFF948XLP.bigWig,human,HEK293,eGFP-ZNF493
ENCFF890GPN,hg19,"[1, 2]",bigWig,1952333740,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/0af6de00-1c1a-438a-83d5-8c14b86e3033/ENCFF890GPN.bigWig,human,HEK293,eGFP-MYNN
ENCFF944TUZ,hg19,"[1, 2]",bigWig,1952257049,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/90281ee4-4985-4a33-aa7e-97ba7264df1f/ENCFF944TUZ.bigWig,human,HEK293,eGFP-ZNF76
ENCFF840VMR,hg19,"[1, 2]",bigWig,1951786859,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/30b12ea2-e8fe-4f52-80f8-608088d57d31/ENCFF840VMR.bigWig,human,HEK293,eGFP-ZNF514
ENCFF907VUB,hg19,"[1, 2]",bigWig,1950371314,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/e5b956cd-2feb-4b7b-8ce2-f47290f7983e/ENCFF907VUB.bigWig,human,HEK293,eGFP-REST
ENCFF263GRB,hg19,"[1, 2]",bigWig,1949752329,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/f12c54de-3f3b-4ac1-b12c-e48a1fb38481/ENCFF263GRB.bigWig,human,HEK293,eGFP-BCL11B
ENCFF741INH,hg19,"[1, 2]",bigWig,1947758413,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/74124d5f-4138-4433-bc41-095e2d0fe457/ENCFF741INH.bigWig,human,K562,eGFP-GTF2A2
ENCFF348UKA,hg19,"[1, 2]",bigWig,1946562886,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/3a649162-3ede-48ec-8e1e-314453ecd284/ENCFF348UKA.bigWig,human,K562,POLR2A
ENCFF457KBP,hg19,"[1, 2]",bigWig,1945908967,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/13b3a2e7-7c01-4648-8689-e001d20c0f16/ENCFF457KBP.bigWig,human,HEK293,eGFP-ZNF324
ENCFF862BEF,hg19,"[1, 2]",bigWig,1944875687,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/ac41ee46-2186-4eef-998b-bf70b8c16fc7/ENCFF862BEF.bigWig,human,MCF-7,ZNF592
ENCFF672MRZ,hg19,"[1, 2]",bigWig,1941536703,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/389e7f0d-98e1-44f3-a472-04543b0e1252/ENCFF672MRZ.bigWig,human,HEK293,eGFP-ZNF580
ENCFF166EHL,hg19,"[1, 2]",bigWig,1938410686,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/38635aea-4925-4ad8-be18-4bce9e57f016/ENCFF166EHL.bigWig,human,HEK293,eGFP-OVOL3
ENCFF502TYR,hg19,"[1, 2]",bigWig,1935322188,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/27/20709bc9-8164-4c2a-ae63-d372313b0881/ENCFF502TYR.bigWig,human,A549,KDM1A
ENCFF994LGW,hg19,"[1, 2]",bigWig,1935185718,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/20aa6a7d-1c8f-4dd9-92c6-2e9d9289fa3c/ENCFF994LGW.bigWig,human,HEK293,eGFP-KLF8
ENCFF685ZXF,hg19,"[1, 2]",bigWig,1934992895,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/38ec91bf-d3f1-43c6-8701-7e89f229906a/ENCFF685ZXF.bigWig,human,K562,POLR2B
ENCFF772JEF,hg19,"[1, 2]",bigWig,1934700325,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/5ab393a0-57f4-42ab-8577-ebb860acbc3e/ENCFF772JEF.bigWig,human,MCF-7,SNIP1
ENCFF274RCD,hg19,"[1, 2]",bigWig,1934055432,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/26/f4f2a428-00de-4f5e-a18e-496be12577e3/ENCFF274RCD.bigWig,human,K562,CREB3L1
ENCFF389ZFU,hg19,"[1, 2]",bigWig,1934051946,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/0ca2f92e-c0bb-4db8-92df-77cf5c46cebd/ENCFF389ZFU.bigWig,human,GM12878,RELB
ENCFF727FBN,hg19,"[1, 2]",bigWig,1930708291,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/5ee649c4-e041-4fef-8f10-e73f7d7643c6/ENCFF727FBN.bigWig,human,HEK293,eGFP-ZNF558
ENCFF142PIL,hg19,"[1, 2]",bigWig,1929613088,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/7e01e601-f08c-403f-bb97-2bb4bfb212cf/ENCFF142PIL.bigWig,human,HEK293,eGFP-ZNF423
ENCFF523FZZ,hg19,"[1, 2]",bigWig,1927597948,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/197f3eba-412d-41a3-8b55-2f4d3199434d/ENCFF523FZZ.bigWig,human,HEK293,eGFP-ZNF239
ENCFF737OND,hg19,"[1, 2]",bigWig,1926798710,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/c2e2d5aa-a4ca-4534-a1e5-ece4f4090825/ENCFF737OND.bigWig,human,HEK293,eGFP-ZNF639
ENCFF298MWZ,hg19,"[1, 2]",bigWig,1924588544,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/8916410a-633c-477d-a86f-d4ce32b7dcf3/ENCFF298MWZ.bigWig,human,HEK293,eGFP-KLF9
ENCFF212NWU,hg19,"[1, 2]",bigWig,1921876324,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/c0fb5301-40b6-4e56-88ae-2814a9842a84/ENCFF212NWU.bigWig,human,K562,eGFP-CEBPB
ENCFF413YVT,hg19,"[1, 2]",bigWig,1918740247,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/feaf730f-96fd-40d1-985c-06bad3433bbb/ENCFF413YVT.bigWig,human,HEK293,eGFP-ZNF791
ENCFF563KAU,hg19,"[3, 4]",bigWig,1915270228,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/330639a2-e53d-4b36-b92c-e0aba512b026/ENCFF563KAU.bigWig,human,K562,ZBTB33
ENCFF852WRN,hg19,"[1, 2]",bigWig,1908245620,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/129e2354-87df-49a0-a0bd-df98535d58a5/ENCFF852WRN.bigWig,human,K562,FOXK2
ENCFF399VJI,hg19,"[1, 3]",bigWig,1907119418,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/09/f6ce2d29-d547-407b-8bbe-b1df8e389d42/ENCFF399VJI.bigWig,human,HEK293,eGFP-REPIN1
ENCFF733OPZ,hg19,"[3, 4]",bigWig,1906666723,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/c071f0d0-72f2-43f4-8e01-31b2cda0e1a1/ENCFF733OPZ.bigWig,human,MCF-7,RCOR1
ENCFF071USV,hg19,"[1, 2]",bigWig,1906649010,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/cb033474-3496-46ff-a22b-ee6337f076c7/ENCFF071USV.bigWig,human,K562,HES1
ENCFF285MPA,hg19,"[1, 2]",bigWig,1904504161,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/03/6bfa863b-4e50-46ed-b78a-571a42940694/ENCFF285MPA.bigWig,human,K562,ZFP91
ENCFF949TDO,hg19,"[1, 2]",bigWig,1904422185,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/11/27/13da83ef-6705-4b36-88fc-d4fc73619be7/ENCFF949TDO.bigWig,human,HEK293,eGFP-ZNF449
ENCFF925XUM,hg19,"[1, 2]",bigWig,1903173517,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/15/b8bd3fd8-295d-45b9-a4b9-25e91e033157/ENCFF925XUM.bigWig,human,HEK293,eGFP-ZSCAN4
ENCFF292RHK,hg19,"[1, 2]",bigWig,1901436340,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/06/11fcdde1-76b8-4379-83f5-41d14e943d1f/ENCFF292RHK.bigWig,human,HEK293,eGFP-ZNF491
ENCFF093MRW,hg19,"[1, 2]",bigWig,1895908915,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/b57b7df1-90a3-4b9d-bf58-9c34cc212988/ENCFF093MRW.bigWig,human,K562,E4F1
ENCFF815SUU,hg19,"[1, 2]",bigWig,1894147671,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/03/6b5f66f7-24fd-499f-ae21-e2fbe304b0bc/ENCFF815SUU.bigWig,human,H1,CBX8
ENCFF553TSA,hg19,"[1, 2]",bigWig,1891399164,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/3617801b-664d-44cf-bd9c-c5a4d641a7f0/ENCFF553TSA.bigWig,human,HEK293,eGFP-ZNF24
ENCFF224PYH,hg19,"[1, 2]",bigWig,1890073821,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/22/17fa53e7-4504-4b69-bddb-73b127c9a0b3/ENCFF224PYH.bigWig,human,K562,PHF21A
ENCFF411WNH,hg19,"[1, 2]",bigWig,1888869600,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/4604b0f5-d748-4808-bb3a-8037fb5f1af1/ENCFF411WNH.bigWig,human,HEK293,eGFP-OSR2
ENCFF048PRV,hg19,"[1, 2]",bigWig,1886584885,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/fe4820d8-b4f1-4b0b-94bf-68f073a7ea0f/ENCFF048PRV.bigWig,human,HEK293,eGFP-ZNF280C
ENCFF645UPN,hg19,"[1, 2]",bigWig,1881674002,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/22/1051e382-89b7-4768-b76b-dbc5652e88ee/ENCFF645UPN.bigWig,human,K562,NUFIP1
ENCFF135NEX,hg19,"[1, 2]",bigWig,1880980181,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/7850d14a-df52-454b-8f8a-d2a7bf42594b/ENCFF135NEX.bigWig,human,HEK293,eGFP-ZNF547
ENCFF594LOD,hg19,"[1, 2]",bigWig,1880624427,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/c6cb700f-6941-4b31-bac1-bfeb4a1cc7ff/ENCFF594LOD.bigWig,human,HEK293,eGFP-ZNF211
ENCFF142GDP,hg19,"[1, 2]",bigWig,1878531677,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/bb6185cc-f8b8-4ddb-ac32-b82e04476c7c/ENCFF142GDP.bigWig,human,HEK293,eGFP-ZBTB11
ENCFF377PRJ,hg19,"[1, 2]",bigWig,1872975641,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/6ba1ae60-5638-474c-87c0-44f5ecbdea5e/ENCFF377PRJ.bigWig,human,MCF-7,ATF7
ENCFF248LFR,hg19,"[1, 2]",bigWig,1869208214,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/19/7699e87c-e52f-4c0f-aee4-1b066a4279dd/ENCFF248LFR.bigWig,human,HEK293,eGFP-ZBTB1
ENCFF928QBF,hg19,"[1, 2]",bigWig,1867542027,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/e298415f-6d84-4529-b153-abb2748cf58c/ENCFF928QBF.bigWig,human,K562,NR2F1
ENCFF009LGS,hg19,"[1, 2]",bigWig,1867390231,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/dca96f6a-f5d9-460f-b9f4-fc1f7743fea4/ENCFF009LGS.bigWig,human,K562,E2F1
ENCFF620DCM,hg19,"[1, 2]",bigWig,1864692181,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/22/58449891-d910-449c-8542-ac29821c2519/ENCFF620DCM.bigWig,human,K562,DACH1
ENCFF147BRO,hg19,"[1, 2]",bigWig,1863198011,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/16/65283048-37d7-4546-93b3-805e878391e6/ENCFF147BRO.bigWig,human,K562,FOXA1
ENCFF286PNI,hg19,"[1, 2]",bigWig,1862988778,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/b58af2e3-56c7-42ee-80dd-91572071f1b6/ENCFF286PNI.bigWig,human,HEK293,eGFP-SP3
ENCFF071QIP,hg19,"[2, 3]",bigWig,1862326902,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/2ed06e45-f72f-4810-baab-c2b6a3fc517f/ENCFF071QIP.bigWig,human,HEK293,eGFP-ZNF670
ENCFF998ZHO,hg19,"[1, 2]",bigWig,1861042771,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/dcb4406b-78e2-4a25-b0ef-d39b236f4b7f/ENCFF998ZHO.bigWig,human,GM12878,ATF7
ENCFF398DKE,hg19,"[1, 2]",bigWig,1859539891,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/23/fb63bd9f-19aa-4ee5-a384-21598d3b843d/ENCFF398DKE.bigWig,human,K562,CBFA2T2
ENCFF338NWI,hg19,"[1, 2]",bigWig,1857731829,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/27/21c9a377-f727-4c5f-b59f-0a7b1f66adf9/ENCFF338NWI.bigWig,human,A549,REST
ENCFF502CNN,hg19,"[1, 2]",bigWig,1856966833,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/3ff28ee7-9a6c-4600-a9cc-3594c25d9a80/ENCFF502CNN.bigWig,human,HEK293,eGFP-MAZ
ENCFF382SKH,hg19,"[1, 2]",bigWig,1855960772,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/f7ae9cc8-74c2-4e3a-84f2-7e74fff93c57/ENCFF382SKH.bigWig,human,HEK293,eGFP-ZEB2
ENCFF829DDT,hg19,"[1, 2]",bigWig,1855393414,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/ab98c2f8-b47f-4512-aee0-0a03c4da38e5/ENCFF829DDT.bigWig,human,K562,eGFP-ATF1
ENCFF642RXD,hg19,"[1, 2]",bigWig,1845240307,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/14/baf2df99-b7e1-464a-90c6-c0a35eecf4a7/ENCFF642RXD.bigWig,human,GM12878,CHD4
ENCFF061GJT,hg19,"[1, 2]",bigWig,1841648269,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/12/11/93b22d6b-5bc3-4aa9-a87d-c11788aec9c6/ENCFF061GJT.bigWig,human,K562,eGFP-KLF1
ENCFF422WMJ,hg19,"[1, 2]",bigWig,1838524283,fold change over control,released,https://encode-public.s3.amazonaws.com/2018/02/26/6e8594f2-dcba-4afd-aba8-4eaa940faebf/ENCFF422WMJ.bigWig,human,GM12878,ETV6
ENCFF369NVZ,hg19,"[1, 2]",bigWig,1837495794,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/18/fad9b5e3-7f3d-44a1-8ccf-216ef8075617/ENCFF369NVZ.bigWig,human,HEK293,eGFP-ZNF18
ENCFF284FKX,hg19,"[1, 2]",bigWig,1835649328,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/01/47aef84d-8f33-4fba-b1e3-6fd3fd6830c6/ENCFF284FKX.bigWig,human,GM12878,E2F8
ENCFF581TEU,hg19,"[1, 2]",bigWig,1831149260,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/4914ad5b-ebb7-4089-86b6-4f77d23b4961/ENCFF581TEU.bigWig,human,K562,FOXM1
ENCFF522MRN,hg19,"[4, 5]",bigWig,1830224311,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/02/506e6d69-e0a0-4f1d-8c3d-a4e218dbb739/ENCFF522MRN.bigWig,human,GM12878,BHLHE40
ENCFF319DUB,hg19,"[1, 2]",bigWig,1827129700,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/4e3753d5-821d-4f36-a6ce-c8d6093702ff/ENCFF319DUB.bigWig,human,GM12878,MLLT1
